UserTags,TimeStamps,Tweets,cleaned_tweet,sentiment
"Andrew Scheer
@AndrewScheer",2024-06-11T12:00:02.000Z,"The numbers don’t lie:

Under Conservatives - Car thefts went down by 50%. 

After 8 years of Trudeau lowering penalties and giving bail to repeat and dangerous offenders - Car thefts up by 54%",number lie conservative car theft went year trudeau lowering penalty giving bail repeat dangerous offender car theft,negative
"Andrew Scheer
@AndrewScheer",2024-06-11T12:00:02.000Z,"My friend 
@AndrewScheer
 joined our team at the doors today and he wanted to share a special message with the hardworking folks of Durham! On Monday March 4th, let’s Bring it Home!",friend joined team door today wanted share special message hardworking folk durham monday march th let bring home,positive
"Andrew Scheer
@AndrewScheer",2024-06-11T12:00:02.000Z,"Axe the carbon tax. Build homes. Fix the budget. Stop the crime.

Sign here to join our common sense plan: https://conservative.ca/cpc/join/",axe carbon tax build home fix budget stop crime sign join common sense plan,negative
"Andrew Scheer
@AndrewScheer",2024-06-11T12:00:02.000Z,"Even Liberal MPs are starting to realize Trudeau is not worth the cost. 

Not hard to understand. 

Trudeau has made Canadians poorer, more divided and more unsafe.

Common Sense Conservatives under 
@PierrePoilievre
 will fix what Trudeau has broken.",even liberal mp starting realize trudeau worth cost hard understand trudeau made canadian poorer divided unsafe common sense conservative fix trudeau broken,negative
"Andrew Scheer
@AndrewScheer",2024-06-11T12:00:02.000Z,"SHOCKING!

Whoever was minister who ignored these warnings must have been fired by now, right?

…right?

Not in Trudeau’s government. 

Sean Fraser became Minister of *checks notes*… Housing?",shocking whoever minister ignored warning must fired right right trudeau government sean fraser became minister check note housing,negative
"Andrew Scheer
@AndrewScheer",2024-06-11T12:00:02.000Z,"Trudeau says one thing to one group, and a different thing to another group. 

That means he’s lying to everyone. 

Pierre is principled and authentic. 

We need moral clarity. Not Liberal doublespeak.",trudeau say one thing one group different thing another group mean lying everyone pierre principled authentic need moral clarity liberal doublespeak,negative
"Andrew Scheer
@AndrewScheer",2024-06-11T12:00:02.000Z,Here's to the (extra)ordinary Canadians.,extra ordinary canadian,positive
"Pierre Poilievre
@PierrePoilievre",2024-07-01T02:44:12.000Z,"Joined the faithful followers of Christ at Markham's Pentecostal Living Water North Assembly for a worship service. 

May God keep our land glorious and free.",joined faithful follower christ markham pentecostal living water north assembly worship service may god keep land glorious free,positive
"Pierre Poilievre
@PierrePoilievre",2024-07-01T02:44:12.000Z,"""LILLEY: Is Trudeau health minister Mark Holland okay?""

https://torontosun.com/opinion/columnists/is-trudeau-health-minister-mark-holland-doing-okay…",lilley trudeau health minister mark holland okay,positive
"Pierre Poilievre
@PierrePoilievre",2024-07-01T02:44:12.000Z,"After 9 years of Trudeau, his government admits 1/4 kids go to school hungry. 

The Liberal food program has not served a single meal. 

Trudeau feeds bureaucracy, not kids.",year trudeau government admits kid go school hungry liberal food program served single meal trudeau feed bureaucracy kid,negative
"Pierre Poilievre
@PierrePoilievre",2024-07-01T02:44:12.000Z,"« Caribou forestier: «Je suis la seule personne qui peut renverser le décret», estime Poilievre »

https://lequotidien.com/actualites/politique/2024/06/23/caribou-forestier-je-suis-la-seule-personne-qui-peut-renverser-le-decret-estime-poilievre-ZPM3G57K3ZCJPD6YT2B2GBXGE4/…",caribou forestier je suis la seule personne qui peut renverser le décret estime poilievre,negative
"Pierre Poilievre
@PierrePoilievre",2024-07-01T02:44:12.000Z,"« Pierre Poilievre et la caravane du gros bon sens s’arrêtent à Trois-Rivières »

https://lenouvelliste.ca/actualites/actualites-locales/2024/06/21/pierre-poilievre-et-la-caravane-du-gros-bon-sens-sarretent-a-trois-rivieres-KIFWMQQRB5HLPAYKLMNS23X7LM/…",pierre poilievre et la caravane du gros bon sen arrêtent à trois rivières,positive
"Pierre Poilievre
@PierrePoilievre",2024-06-29T16:37:15.000Z,"Does this look like a military mission focused on deterrence?!

Trudeau Liberals do not take our security seriously and clearly care more about celebrating Cuba’s communist dictatorship than the serious and important work of our Canadian Armed Forces.",look like military mission focused deterrence trudeau liberal take security seriously clearly care celebrating cuba communist dictatorship serious important work canadian armed force,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-29T16:37:15.000Z,"Trudeau’s radical taxpayer-funded narcotics programs are putting our kids at risk and destroying our communities.

I will cut the money for narcotics and provide treatment & recovery to bring our loved ones home drug free. Sign here to support our plan: https://conservative.ca/cpc/ban-hard-drugs/…",trudeau radical taxpayer funded narcotic program putting kid risk destroying community cut money narcotic provide treatment recovery bring loved one home drug free sign support plan,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-29T16:37:15.000Z,"La députée bloquiste de Matane croit qu'il est légitime pour le gouvernement Trudeau d'imposer un décret fédéral qui tue les emplois forestiers au Québec.

Contrairement au Bloc-Libéral, les conservateurs de gros bon sens vont défendre l’économie et l'autonomie du Québec.",la députée bloquiste de matane croit qu il est légitime pour le gouvernement trudeau imposer un décret fédéral qui tue le emplois forestiers au québec contrairement au bloc libéral le conservateurs de gros bon sen vont défendre l économie et l autonomie du québec,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-29T16:37:15.000Z,"Each time Justin Trudeau mentions the middle class, the rich get richer and the middle class gets poorer.",time justin trudeau mention middle class rich get richer middle class get poorer,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-29T16:37:15.000Z,"Joined our great Canadian engineers of Summerview House & Building Services in Richmond Hill who are ready to build the homes.

Common sense Conservatives will build the homes by requiring municipalities permit 15% more construction/year to get federal funds.

Sign here to join",joined great canadian engineer summerview house building service richmond hill ready build home common sense conservative build home requiring municipality permit construction year get federal fund sign join,positive
"Pierre Poilievre
@PierrePoilievre",2024-06-29T16:37:15.000Z,"BREAKING: Trudeau minister covered up $30 billion/year in economic damage from the carbon tax. 

HE MUST BE FIRED.

Sign here to fire Guilbeault: https://conservative.ca/cpc/resign-guilbeault/…",breaking trudeau minister covered billion year economic damage carbon tax must fired sign fire guilbeault,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-29T16:37:15.000Z,"Les conservateurs de gros bon sens s'opposent à la hausse d'impôts destructrice d'emplois de Trudeau sur les logements, les soins de santé, les agriculteurs et les petites entreprises.

Visionnez cette vidéo pour comprendre pourquoi.

Ensuite, joignez-nous dans la lutte contre",le conservateurs de gros bon sen opposent à la hausse impôts destructrice emplois de trudeau sur le logements le soins de santé le agriculteurs et le petite entreprises visionnez cette vidéo pour comprendre pourquoi ensuite joignez nous dans la lutte contre,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-29T16:37:15.000Z,"Dernier. Rang.

C'est ainsi que le Canada se classe parmi les pays du G7 en termes de croissance économique par habitant, après 9 ans sous Trudeau. 

Nous avons des salaires bas, des impôts élevés et des coûts croissants, tandis que d'autres pays nous laissent tomber.",dernier rang c est ainsi que le canada se classe parmi le pay du g en termes de croissance économique par habitant après an sou trudeau nous avon de salaires ba de impôts élevés et de coûts croissant tandis que autres pay nous laissent tomber,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-29T16:37:15.000Z,"Trudeau: High-tax, high-carbon hypocrite.

Sign to axe the taxes and give Canadians a summer break: https://conservative.ca/cpc/give-canadians-a-summer-break/…",trudeau high tax high carbon hypocrite sign axe tax give canadian summer break,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-29T16:37:15.000Z,"Trudeau is making it more expensive for YOU to stream shows in Canada.

He's not worth the cost.

https://theglobeandmail.com/politics/article-canada-broadcasting-streaming-platforms-bill-c-11/…",trudeau making expensive stream show canada worth cost,positive
"Pierre Poilievre
@PierrePoilievre",2024-06-29T16:37:15.000Z,"Trudeau is hiding the real cost of his carbon tax by blocking the release of his government’s report on it. 

Carbon tax coverup.",trudeau hiding real cost carbon tax blocking release government report carbon tax coverup,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-26T20:38:36.000Z,"Ça sert à quoi le Bloc? 

Il sert à envoyer l'argent des Québécois à la bureaucratie croissante de Trudeau à Ottawa.  

Seuls les conservateurs de gros bon sens vont réduire le rôle, le pouvoir et le coût du gouvernement fédéral.",ça sert à quoi le bloc il sert à envoyer l argent de québécois à la bureaucratie croissante de trudeau à ottawa seuls le conservateurs de gros bon sen vont réduire le rôle le pouvoir et le coût du gouvernement fédéral,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-26T20:38:36.000Z,"Dead last for economic growth per person in G7 under Trudeau. 

This means lower wages, more tents, fewer homes, and less money for hospitals and schools. 

No wonder people are fleeing Trudeau’s broken economy. He’s not worth the cost.",dead last economic growth per person g trudeau mean lower wage tent fewer home le money hospital school wonder people fleeing trudeau broken economy worth cost,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-26T20:38:36.000Z,What happened 9 years ago...,happened year ago,positive
"Pierre Poilievre
@PierrePoilievre",2024-06-26T20:38:36.000Z,"Trudeau gives nearly a half-billion to Toronto’s politicians to reward them for hiking home building taxes. 

Your money for government gatekeepers who shut you out of a home.",trudeau give nearly half billion toronto politician reward hiking home building tax money government gatekeeper shut home,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-26T20:38:36.000Z,"Trudeau says raising your taxes will put out fires.

Wacko.",trudeau say raising tax put fire wacko,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-26T20:38:36.000Z,"Terrifying new report from Canada's bank watchdog: 

- Huge payment shocks are coming for homeowners who took out mortgages in 20'-22'
- Higher mortgage payments are already forcing borrowers to miss payments on other loans & debts 

Trudeau's spent. Canadians are paying the",terrifying new report canada bank watchdog huge payment shock coming homeowner took mortgage higher mortgage payment already forcing borrower miss payment loan debt trudeau spent canadian paying,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-26T20:38:36.000Z,"Trudeau & Singh will blame everyone but themselves for exploding food bank use in Canada.

Did they forget they voted to raise taxes on gas, heat, and groceries after housing costs DOUBLED?

Not worth the cost.",trudeau singh blame everyone exploding food bank use canada forget voted raise tax gas heat grocery housing cost doubled worth cost,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-26T20:38:36.000Z,Squamish LNG brings it home.,squamish lng brings home,positive
"Pierre Poilievre
@PierrePoilievre",2024-06-26T20:38:36.000Z,"  TAX !

Sign to bring it home: https://conservative.ca/cpc/give-canadians-a-summer-break/…",tax sign bring home,positive
"Pierre Poilievre
@PierrePoilievre",2024-06-24T16:57:00.000Z,"No place. Nowhere.

9 years of Trudeau.",place nowhere year trudeau,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-24T16:57:00.000Z,"What’s a billion dollars among friends?

Trudeau’s not worth the cost.",billion dollar among friend trudeau worth cost,positive
"Pierre Poilievre
@PierrePoilievre",2024-06-24T16:57:00.000Z,"Knocking doors with common sense Conservative candidate 
@vincentneilho
 and his hard-working team of volunteers in Richmond Hill this morning.

After 9 years of Trudeau, people here say they're ready to:

 Axe the Tax.
 Build the Homes.
 Fix the Budget.
 Stop the Crime.",knocking door common sense conservative candidate hard working team volunteer richmond hill morning year trudeau people say ready axe tax build home fix budget stop crime,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-24T16:57:00.000Z,"The middle class Trudeau promised to help are lining up at food banks, eating food past its best-before date and some are even dumpster diving. 

Is this what Trudeau meant by help?",middle class trudeau promised help lining food bank eating food past best date even dumpster diving trudeau meant help,negative
"Pierre Poilievre
@PierrePoilievre",2024-06-24T16:57:00.000Z,"Trudeau had 9 years to deliver on his promise to make housing affordable.

What are his results? 

Fewer homes built & DOUBLE the housing costs. 

He's not worth the cost.",trudeau year deliver promise make housing affordable result fewer home built double housing cost worth cost,positive
"Chris Bowen
@Bowenchris",2024-07-01T02:30:29.000Z,Excellent podcast conversation between David Speers and CSIRO CEO Doug Hilton on the CSIRO’s Gencost report on the cost of nuclear and why the criticisms of it miss the mark. Well worth the listen ,excellent podcast conversation david speer csiro ceo doug hilton csiro gencost report cost nuclear criticism miss mark well worth listen,positive
"Chris Bowen
@Bowenchris",2024-07-01T02:30:29.000Z,"The Albanese Government is delivering cost-of-living energy relief in six days, and getting more cheaper reliable renewables into the grid to bring down power prices.",albanese government delivering cost living energy relief six day getting cheaper reliable renewables grid bring power price,positive
"Chris Bowen
@Bowenchris",2024-07-01T02:30:29.000Z,"At best, Dutton’s nuclear proposal would deliver 3.7% of the energy required at the same cost as the 
@ausgov
's comprehensive strategy. Aussies concerned with cost of living today are in for a very rude shock if Peter Dutton’s plans are realised.
https://smartenergy.org.au/articles/nuclear-fallout-116-600-billion-to-build-7-nuclear-reactors/…",best dutton nuclear proposal would deliver energy required cost comprehensive strategy aussie concerned cost living today rude shock peter dutton plan realised,negative
"Chris Bowen
@Bowenchris",2024-07-01T02:30:29.000Z,"Once upon a time, there was a fantasy energy policy called Peter Dutton and the Seven Reactors:

Costly
Risky
Clunky
Dodgy 
Leaky
Wasteful
Slow",upon time fantasy energy policy called peter dutton seven reactor costly risky clunky dodgy leaky wasteful slow,negative
"Chris Bowen
@Bowenchris",2024-07-01T02:30:29.000Z,The Coalition’s nuclear power plan offers the worst of all energy worlds: higher emissions and higher electricity costs | Malcolm Turnbull,coalition nuclear power plan offer worst energy world higher emission higher electricity cost malcolm turnbull,negative
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"For anyone like us that's been seeing imported myths from US right wing sources about offshore wind, here's a helpful US site on actual facts about offshore wind",anyone like u seeing imported myth u right wing source offshore wind helpful u site actual fact offshore wind,negative
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"It’s clear who is calling the shots in the LNP.

The same climate change deniers who wrecked policy for the last decade. 

And Dutton is either too weak to stare them down or perfectly happy with no action on climate.

Credit where it is due: congratulations to Matt Canavan and",clear calling shot lnp climate change denier wrecked policy last decade dutton either weak stare perfectly happy action climate credit due congratulation matt canavan,negative
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"Peter Dutton said today he would rip up Australia’s 43% emissions reduction target. 

This is an admission his nuclear fantasy can’t reduce emissions by 2030 or 2035.

It would also be a breach of the Paris Accord.

Would Mr Dutton leave the Paris Accord (joining Libya, Yemen and",peter dutton said today would rip australia emission reduction target admission nuclear fantasy reduce emission would also breach paris accord would mr dutton leave paris accord joining libya yemen,negative
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"Many Australians are interested in getting solar panels and batteries but can’t afford the upfront cost.

That’s why we’re funding low interest loans to do just that! 

Today 
@jennymcallister
 and I launched the first round of our Household Energy Upgrade Fund which provides low",many australian interested getting solar panel battery afford upfront cost funding low interest loan today launched first round household energy upgrade fund provides low,negative
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"It’s Public Education Day!

I cherish my education at Smithfield Public School and St John’s Park High School.

To the teachers and support staff then and now in public education, Thank You.",public education day cherish education smithfield public school st john park high school teacher support staff public education thank,positive
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"Craig and Chris used to work at Holden, before manufacturing ended under the Abbott Government.

Now they are working at the great Australian solar company 5B in Adelaide and loving it.

We want to see many more jobs like Craig and Chris’. That’s why we’re backing a Future Made",craig chris used work holden manufacturing ended abbott government working great australian solar company b adelaide loving want see many job like craig chris backing future made,positive
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,The LNP won’t be bullied into releasing their nuclear policy by…. themselves?,lnp bullied releasing nuclear policy,negative
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"Global electric car sales are on track to grow strongly again this year, reaching about 17 million

With more than 1 in 5 cars sold worldwide in 2024 set to be electric, the rise of EVs is transforming the auto industry & the energy sector

Read more → https://iea.li/3yf1TTa",global electric car sale track grow strongly year reaching million car sold worldwide set electric rise ev transforming auto industry energy sector read,positive
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"This morning, Shadow Resources Minister Susan McDonald said “it’s the states that determine nuclear policy in this country”.

She has half a point.

And there are bipartisan bans on nuclear power in Queensland, NSW and Victoria.  The LNP leaders in all 3 states have said they",morning shadow resource minister susan mcdonald said state determine nuclear policy country half point bipartisan ban nuclear power queensland nsw victoria lnp leader state said,negative
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"We believe in a future made in Australia. 

And a renewable future, creating thousands of good jobs in regional Australia.

Aussie battery manufacturer Energy Renaissance in Tomago in the Hunter is a great example of what we can do and what more we can build.  It was good to",believe future made australia renewable future creating thousand good job regional australia aussie battery manufacturer energy renaissance tomago hunter great example build good,positive
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"Australia can make solar panels and cells and under the 
@AlboMP
 Government we will! 

Huge announcement today of our new Solar Sunshot program, which will build a sovereign solar manufacturing industry for Australia.

1/4",australia make solar panel cell government huge announcement today new solar sunshot program build sovereign solar manufacturing industry australia,positive
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"Very pleased to announce the appointment of Fiona Simson and Richard Bolt to the Board of the Climate Change Authority today.  Fiona is a former President of the National Farmers’ Federation and a farmer, and Richard is a former senior public servant in Victoria.",pleased announce appointment fiona simson richard bolt board climate change authority today fiona former president national farmer federation farmer richard former senior public servant victoria,positive
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"The myth that the typical electric car driver lives in a leafy inner-city suburb is busted, with the outer suburbs zooming past the cities in sales.",myth typical electric car driver life leafy inner city suburb busted outer suburb zooming past city sale,negative
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"Today, I released a statement with Prime Minister 
@AlboMP
 and Prime Minister 
@ChrisLuxonMP
 on reports of Israel’s planned military operation in Rafah.

Read it here: http://tinyurl.com/yny4t72z",today released statement prime minister prime minister report israel planned military operation rafah read,negative
"Chris Bowen
@Bowenchris",2024-06-25T08:31:05.000Z,"The Government’s New Vehicle Efficiency Standards will mean more cars that are cheaper to run, lower emissions and more choices for motorists.

Every major country except Australia and Russia has these standards, so Australian drivers are missing out on choices of more efficient",government new vehicle efficiency standard mean car cheaper run lower emission choice motorist every major country except australia russia standard australian driver missing choice efficient,negative
"Chris Bowen
@Bowenchris",2024-06-22T12:34:25.000Z,"More than two-thirds of the EVs on Australia’s roads today have been added under the Albanese Government. 

It’s great to see more Australians making the switch to cleaner, cheaper-to-run cars.",two third ev australia road today added albanese government great see australian making switch cleaner cheaper run car,positive
"Chris Bowen
@Bowenchris",2024-06-22T12:34:25.000Z,"Today’s draft and independent report from Australia’s premier scientific agency 
@CSIRO
 & 
@AEMO_Energy
 confirms what we already knew. 

Taking into account all the costs, renewable energy is the cheapest energy. Nuclear energy is the most expensive.",today draft independent report australia premier scientific agency confirms already knew taking account cost renewable energy cheapest energy nuclear energy expensive,negative
"Chris Bowen
@Bowenchris",2024-06-22T12:34:25.000Z,"In fact, Senator Matt Canavan sided with the Greens in the vote.",fact senator matt canavan sided green vote,negative
"Chris Bowen
@Bowenchris",2024-06-22T12:34:25.000Z,"The LNP have just one energy policy: Nuclear Small Modular Reactors (SMR) despite them being un-proven, too costly & too slow.

Last week brought bad news for their one energy policy, the most advanced prototype in the US by NuScale was cancelled.",lnp one energy policy nuclear small modular reactor smr despite un proven costly slow last week brought bad news one energy policy advanced prototype u nuscale cancelled,negative
"Chris Bowen
@Bowenchris",2024-06-22T12:34:25.000Z,"New data out today shows wholesale power prices are less than half what they were the same time last year.

Two reasons: 

 Cleaner, cheaper renewable solar is up 
 The government’s coal and gas price caps are working

Both of which Peter Dutton recklessly opposes.",new data today show wholesale power price le half time last year two reason cleaner cheaper renewable solar government coal gas price cap working peter dutton recklessly opposes,negative
"Chris Bowen
@Bowenchris",2024-06-22T12:34:25.000Z,"Small businesses are the backbone of local economies, and we’re ensuring they can access the savings that come from improving energy efficiency with our Small Business Energy Incentive tax discount.",small business backbone local economy ensuring access saving come improving energy efficiency small business energy incentive tax discount,positive
"Chris Bowen
@Bowenchris",2024-06-22T12:34:25.000Z,"The No Campaign has nothing to offer but fear & anger. They offer no solutions, no pathway forward. They always take the low road, the tricky political road that takes us nowhere.",campaign nothing offer fear anger offer solution pathway forward always take low road tricky political road take u nowhere,negative
"Chris Bowen
@Bowenchris",2024-06-22T12:34:25.000Z,"For every $1 the Clean Energy Finance Corporation has invested, it’s attracted an additional $5 in private sector investment.

Last financial year the CEFC, the world’s largest green bank invested $1.9 bn including a record $1.2 bn in renewable energy & grid related technologies.",every clean energy finance corporation invested attracted additional private sector investment last financial year cefc world largest green bank invested bn including record bn renewable energy grid related technology,positive
"Chris Bowen
@Bowenchris",2024-06-22T12:34:25.000Z,"It’s a great day for our area! 

Today 
@JasonClareMP
 and I joined 
@westernsydneyu
 to announce WSU is coming to Fairfield! 

We’ve been working on this for a long time and I’m stoked that our area is finally getting the Uni presence it deserves.",great day area today joined announce wsu coming fairfield working long time stoked area finally getting uni presence deserves,positive
"Chris Bowen
@Bowenchris",2024-06-22T12:34:25.000Z,"A Western Sydney father, who's spent more than four a half years behind bars in Vietnam, is safe at home tonight after being released from prison. 
@lizziedaniels
 #9News

MORE: https://nine.social/gdV",western sydney father spent four half year behind bar vietnam safe home tonight released prison,negative
"Barack Obama
@BarackObama",2024-06-28T18:36:40.000Z,"Bad debate nights happen. Trust me, I know. But this election is still a choice between someone who has fought for ordinary folks his entire life and someone who only cares about himself. Between someone who tells the truth; who knows right from wrong and will give it to the",bad debate night happen trust know election still choice someone fought ordinary folk entire life someone care someone tell truth know right wrong give,negative
"Barack Obama
@BarackObama",2024-06-28T18:36:40.000Z,"Our democracy depends on the integrity of thousands of local officials – republican and democrat – who are willing to honestly and fairly administer elections. At a time when so many are under relentless, baseless attacks, they deserve our support.",democracy depends integrity thousand local official republican democrat willing honestly fairly administer election time many relentless baseless attack deserve support,negative
"Barack Obama
@BarackObama",2024-06-28T18:36:40.000Z,"From record-breaking job growth to expanding health care coverage, 
@JoeBiden
 has spent each and every day working on behalf of the American people. I can’t say the same about the guy running against him.",record breaking job growth expanding health care coverage spent every day working behalf american people say guy running,positive
"Barack Obama
@BarackObama",2024-06-28T18:36:40.000Z,"It’s always great checking in on the progress at the Obama Presidential Center. Yesterday, I had a chance to see a preview of the ‘Power of Words’ exhibit. 

When it opens, Michelle and I hope the Center will be a place where visitors from Chicago and beyond will come to reflect",always great checking progress obama presidential center yesterday chance see preview power word exhibit open michelle hope center place visitor chicago beyond come reflect,positive
"Barack Obama
@BarackObama",2024-06-28T18:36:40.000Z,"Thanks to 
@POTUS
' leadership, Obamacare is once again setting new records for enrollment. If you're looking for quality, affordable health coverage, you can still enroll now at http://HealthCare.gov.",thanks leadership obamacare setting new record enrollment looking quality affordable health coverage still enroll,positive
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,I recently went on the Decoder Podcast to talk about how the Biden-Harris Administration is working to take advantage of the opportunities and minimize the risks of artificial intelligence—and the ways the next generation of AI professionals can help shape the future. Listen now,recently went decoder podcast talk biden harris administration working take advantage opportunity minimize risk artificial intelligence way next generation ai professional help shape future listen,negative
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,I wanted to share some thoughts on what’s happening right now in Israel and Gaza.,wanted share thought happening right israel gaza,negative
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,"Great news — starting today, Pennsylvania will begin automatic voter registration for folks getting a driver's license or state ID card at the DMV. Hopefully even more states will follow.",great news starting today pennsylvania begin automatic voter registration folk getting driver license state id card dmv hopefully even state follow,positive
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,"Through the Voyager Scholarship, Michelle, 
@BChesky
, and I are supporting the next generation of leaders pursuing careers in public service.

We're excited to welcome our newest class of Voyagers, and can’t wait to work with them over the next few years. http://obama.org/programs/voyager-scholarship/2023-2025/…",voyager scholarship michelle supporting next generation leader pursuing career public service excited welcome newest class voyager wait work next year,positive
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,"With so many books being banned across the country, 
@DPLA
 has launched The Banned Book Club to give readers access to e-books that have been banned. Learn more at http://TheBannedBookClub.info.",many book banned across country launched banned book club give reader access e book banned learn,negative
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,"Today, the Supreme Court rejected the fringe independent state legislature theory that threatened to upend our democracy and dismantle our system of checks and balances.",today supreme court rejected fringe independent state legislature theory threatened upend democracy dismantle system check balance,positive
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,"Where does the time go? Happy birthday, Sasha! It’s been the greatest gift to watch you become such a confident, intelligent, and beautiful young woman. Can’t wait to see what this year ahead brings you.",time go happy birthday sasha greatest gift watch become confident intelligent beautiful young woman wait see year ahead brings,positive
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,"It was great talking to 
@NateBurleson
 about our work at the 
@MBK_Alliance
. I'm proud of the hundreds of MBK communities across the country that are identifying barriers and helping young men and boys of color succeed.",great talking work proud hundred mbk community across country identifying barrier helping young men boy color succeed,positive
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,"I want to wish all who celebrate a happy and blessed Easter. With everything going on in the world right now, it’s a chance to hug our loved ones tight and give thanks for new beginnings and the blessings we all enjoy.",want wish celebrate happy blessed easter everything going world right chance hug loved one tight give thanks new beginning blessing enjoy,positive
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,"This week's climate report from the IPCC is an urgent reminder of the limited window we have to deal with the climate crisis. In order to limit temperature rise to 1.5 degrees, it will require everyone to do their part.",week climate report ipcc urgent reminder limited window deal climate crisis order limit temperature rise degree require everyone part,negative
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,"Congratulations to the Kansas City 
@Chiefs
, Patrick Mahomes, Travis Kelce and Andy Reid for a great Super Bowl win and for sustained excellence. And shout out to the 
@Eagles
 and Jalen Hurts—outstanding competitors with a bright future.",congratulation kansa city patrick mahomes travis kelce andy reid great super bowl win sustained excellence shout jalen hurt outstanding competitor bright future,positive
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,"Applications are now open for our new 
@ObamaFoundation
 Leaders USA program.

We're looking for passionate emerging leaders from every corner of the country, ages 24 to 45, who are making an impact in their community.

I hope you'll apply by February 3 at http://obama.org/usa-23.",application open new leader usa program looking passionate emerging leader every corner country age making impact community hope apply february,positive
"Barack Obama
@BarackObama",2024-06-06T20:42:29.000Z,"I always look forward to sharing my lists of favorite books, movies, and music with all of you.
 
First up, here are some of the books I read and enjoyed this year. Let me know which books I should check out in 2023.",always look forward sharing list favorite book movie music first book read enjoyed year let know book check,positive
"Barack Obama
@BarackObama",2024-03-30T19:30:06.000Z,"If you're not from Georgia, you can still get involved in this election by making calls, chipping in if you can, and reaching out to your family and friends in Georgia and reminding them to vote. 

Let’s all do our part to re-elect 
@ReverendWarnock
. http://warnockforgeorgia.com",georgia still get involved election making call chipping reaching family friend georgia reminding vote let part elect,negative
"Barack Obama
@BarackObama",2024-03-30T19:30:06.000Z,"Speaker Nancy Pelosi will go down as one of most accomplished legislators in American history—breaking barriers, opening doors for others, and working every day to serve the American people. I couldn’t be more grateful for her friendship and leadership.",speaker nancy pelosi go one accomplished legislator american history breaking barrier opening door others working every day serve american people grateful friendship leadership,positive
"Barack Obama
@BarackObama",2024-03-30T19:30:06.000Z,"A simple message from 
@JoeBiden
 and me: Vote!",simple message vote,positive
"Barack Obama
@BarackObama",2024-03-30T19:30:06.000Z,"Don't boo — vote! 

Happy Halloween.",boo vote happy halloween,positive
"Barack Obama
@BarackObama",2024-03-30T19:30:06.000Z,"Today we mourn the passing of former Secretary of Defense Ash Carter and celebrate a leader who left America—and the world—safer through his lifetime of service. Michelle and I extend our heartfelt sympathies to Ash’s wife, children, and all those who loved him.",today mourn passing former secretary defense ash carter celebrate leader left america world safer lifetime service michelle extend heartfelt sympathy ash wife child loved,positive
"Barack Obama
@BarackObama",2024-03-30T19:30:06.000Z,"On this International Day of the Girl, we stand in solidarity with the courageous Iranian women and girls who have inspired the world through their ongoing protests.",international day girl stand solidarity courageous iranian woman girl inspired world ongoing protest,positive
